model_id	model_display	native_signature	processing_context	native_stem	production	backend_primary	backend_target	logical_primary	role_id	canonical_name	filename_tag	pair_id	intent	intent_source	review_status	evidence_or_waiver
mdx:bs_mega_53stem_snare_mvsep	BandSplit Roformer — Mega Snare Only (53 Stems) · MVSep	snare|other	full_mix	snare	native	snare	snare	true	instrument.snare	Snare	Snare		instrument_target:snare	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_snare_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_snare_mvsep_config.yaml; native_signature=snare|other; backend_primary=snare; backend_target=snare; reviewed_contexts=full_mix
mdx:bs_mega_53stem_snare_mvsep	BandSplit Roformer — Mega Snare Only (53 Stems) · MVSep	snare|other	full_mix	other	native	snare	snare	false	instrument.snare.removed	Snare Removed	Snare_Removed		instrument_target:snare	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_snare_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_snare_mvsep_config.yaml; native_signature=snare|other; backend_primary=snare; backend_target=snare; reviewed_contexts=full_mix
mdx:bs_mega_53stem_strings_mvsep	BandSplit Roformer — Mega Strings Only (53 Stems) · MVSep	strings|other	full_mix	strings	native	strings	strings	true	instrument.strings	Strings	Strings		instrument_target:strings	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_strings_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_strings_mvsep_config.yaml; native_signature=strings|other; backend_primary=strings; backend_target=strings; reviewed_contexts=full_mix
mdx:bs_mega_53stem_strings_mvsep	BandSplit Roformer — Mega Strings Only (53 Stems) · MVSep	strings|other	full_mix	other	native	strings	strings	false	instrument.strings.removed	Strings Removed	Strings_Removed		instrument_target:strings	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_strings_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_strings_mvsep_config.yaml; native_signature=strings|other; backend_primary=strings; backend_target=strings; reviewed_contexts=full_mix
mdx:bs_mega_53stem_synth_mvsep	BandSplit Roformer — Mega Synth Only (53 Stems) · MVSep	synth|other	full_mix	synth	native	synth	synth	true	instrument.synth	Synth	Synth		instrument_target:synth	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_synth_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_synth_mvsep_config.yaml; native_signature=synth|other; backend_primary=synth; backend_target=synth; reviewed_contexts=full_mix
mdx:bs_mega_53stem_synth_mvsep	BandSplit Roformer — Mega Synth Only (53 Stems) · MVSep	synth|other	full_mix	other	native	synth	synth	false	instrument.synth.removed	Synth Removed	Synth_Removed		instrument_target:synth	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_synth_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_synth_mvsep_config.yaml; native_signature=synth|other; backend_primary=synth; backend_target=synth; reviewed_contexts=full_mix
mdx:bs_mega_53stem_tambourine_mvsep	BandSplit Roformer — Mega Tambourine Only (53 Stems) · MVSep	tambourine|other	full_mix	tambourine	native	tambourine	tambourine	true	instrument.tambourine	Tambourine	Tambourine		instrument_target:tambourine	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_tambourine_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_tambourine_mvsep_config.yaml; native_signature=tambourine|other; backend_primary=tambourine; backend_target=tambourine; reviewed_contexts=full_mix
mdx:bs_mega_53stem_tambourine_mvsep	BandSplit Roformer — Mega Tambourine Only (53 Stems) · MVSep	tambourine|other	full_mix	other	native	tambourine	tambourine	false	instrument.tambourine.removed	Tambourine Removed	Tambourine_Removed		instrument_target:tambourine	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_tambourine_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_tambourine_mvsep_config.yaml; native_signature=tambourine|other; backend_primary=tambourine; backend_target=tambourine; reviewed_contexts=full_mix
mdx:bs_mega_53stem_timpani_mvsep	BandSplit Roformer — Mega Timpani Only (53 Stems) · MVSep	timpani|other	full_mix	timpani	native	timpani	timpani	true	instrument.timpani	Timpani	Timpani		instrument_target:timpani	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_timpani_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_timpani_mvsep_config.yaml; native_signature=timpani|other; backend_primary=timpani; backend_target=timpani; reviewed_contexts=full_mix
mdx:bs_mega_53stem_timpani_mvsep	BandSplit Roformer — Mega Timpani Only (53 Stems) · MVSep	timpani|other	full_mix	other	native	timpani	timpani	false	instrument.timpani.removed	Timpani Removed	Timpani_Removed		instrument_target:timpani	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_timpani_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_timpani_mvsep_config.yaml; native_signature=timpani|other; backend_primary=timpani; backend_target=timpani; reviewed_contexts=full_mix
mdx:bs_mega_53stem_toms_mvsep	BandSplit Roformer — Mega Toms Only (53 Stems) · MVSep	toms|other	full_mix	toms	native	toms	toms	true	instrument.toms	Toms	Toms		instrument_target:toms	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_toms_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_toms_mvsep_config.yaml; native_signature=toms|other; backend_primary=toms; backend_target=toms; reviewed_contexts=full_mix
mdx:bs_mega_53stem_toms_mvsep	BandSplit Roformer — Mega Toms Only (53 Stems) · MVSep	toms|other	full_mix	other	native	toms	toms	false	instrument.toms.removed	Toms Removed	Toms_Removed		instrument_target:toms	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_toms_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_toms_mvsep_config.yaml; native_signature=toms|other; backend_primary=toms; backend_target=toms; reviewed_contexts=full_mix
mdx:bs_mega_53stem_triangle_mvsep	BandSplit Roformer — Mega Triangle Only (53 Stems) · MVSep	triangle|other	full_mix	triangle	native	triangle	triangle	true	instrument.triangle	Triangle	Triangle		instrument_target:triangle	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_triangle_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_triangle_mvsep_config.yaml; native_signature=triangle|other; backend_primary=triangle; backend_target=triangle; reviewed_contexts=full_mix
mdx:bs_mega_53stem_triangle_mvsep	BandSplit Roformer — Mega Triangle Only (53 Stems) · MVSep	triangle|other	full_mix	other	native	triangle	triangle	false	instrument.triangle.removed	Triangle Removed	Triangle_Removed		instrument_target:triangle	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_triangle_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_triangle_mvsep_config.yaml; native_signature=triangle|other; backend_primary=triangle; backend_target=triangle; reviewed_contexts=full_mix
mdx:bs_mega_53stem_trombone_mvsep	BandSplit Roformer — Mega Trombone Only (53 Stems) · MVSep	trombone|other	full_mix	trombone	native	trombone	trombone	true	instrument.trombone	Trombone	Trombone		instrument_target:trombone	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_trombone_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_trombone_mvsep_config.yaml; native_signature=trombone|other; backend_primary=trombone; backend_target=trombone; reviewed_contexts=full_mix
mdx:bs_mega_53stem_trombone_mvsep	BandSplit Roformer — Mega Trombone Only (53 Stems) · MVSep	trombone|other	full_mix	other	native	trombone	trombone	false	instrument.trombone.removed	Trombone Removed	Trombone_Removed		instrument_target:trombone	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_trombone_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_trombone_mvsep_config.yaml; native_signature=trombone|other; backend_primary=trombone; backend_target=trombone; reviewed_contexts=full_mix
mdx:bs_mega_53stem_trumpet_mvsep	BandSplit Roformer — Mega Trumpet Only (53 Stems) · MVSep	trumpet|other	full_mix	trumpet	native	trumpet	trumpet	true	instrument.trumpet	Trumpet	Trumpet		instrument_target:trumpet	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_trumpet_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_trumpet_mvsep_config.yaml; native_signature=trumpet|other; backend_primary=trumpet; backend_target=trumpet; reviewed_contexts=full_mix
mdx:bs_mega_53stem_trumpet_mvsep	BandSplit Roformer — Mega Trumpet Only (53 Stems) · MVSep	trumpet|other	full_mix	other	native	trumpet	trumpet	false	instrument.trumpet.removed	Trumpet Removed	Trumpet_Removed		instrument_target:trumpet	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_trumpet_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_trumpet_mvsep_config.yaml; native_signature=trumpet|other; backend_primary=trumpet; backend_target=trumpet; reviewed_contexts=full_mix
mdx:bs_mega_53stem_tuba_mvsep	BandSplit Roformer — Mega Tuba Only (53 Stems) · MVSep	tuba|other	full_mix	tuba	native	tuba	tuba	true	instrument.tuba	Tuba	Tuba		instrument_target:tuba	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_tuba_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_tuba_mvsep_config.yaml; native_signature=tuba|other; backend_primary=tuba; backend_target=tuba; reviewed_contexts=full_mix
mdx:bs_mega_53stem_tuba_mvsep	BandSplit Roformer — Mega Tuba Only (53 Stems) · MVSep	tuba|other	full_mix	other	native	tuba	tuba	false	instrument.tuba.removed	Tuba Removed	Tuba_Removed		instrument_target:tuba	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_tuba_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_tuba_mvsep_config.yaml; native_signature=tuba|other; backend_primary=tuba; backend_target=tuba; reviewed_contexts=full_mix
mdx:bs_mega_53stem_ukulele_mvsep	BandSplit Roformer — Mega Ukulele Only (53 Stems) · MVSep	ukulele|other	full_mix	ukulele	native	ukulele	ukulele	true	instrument.ukulele	Ukulele	Ukulele		instrument_target:ukulele	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_ukulele_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_ukulele_mvsep_config.yaml; native_signature=ukulele|other; backend_primary=ukulele; backend_target=ukulele; reviewed_contexts=full_mix
mdx:bs_mega_53stem_ukulele_mvsep	BandSplit Roformer — Mega Ukulele Only (53 Stems) · MVSep	ukulele|other	full_mix	other	native	ukulele	ukulele	false	instrument.ukulele.removed	Ukulele Removed	Ukulele_Removed		instrument_target:ukulele	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_ukulele_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_ukulele_mvsep_config.yaml; native_signature=ukulele|other; backend_primary=ukulele; backend_target=ukulele; reviewed_contexts=full_mix
mdx:bs_mega_53stem_viola_mvsep	BandSplit Roformer — Mega Viola Only (53 Stems) · MVSep	viola|other	full_mix	viola	native	viola	viola	true	instrument.viola	Viola	Viola		instrument_target:viola	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_viola_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_viola_mvsep_config.yaml; native_signature=viola|other; backend_primary=viola; backend_target=viola; reviewed_contexts=full_mix
mdx:bs_mega_53stem_viola_mvsep	BandSplit Roformer — Mega Viola Only (53 Stems) · MVSep	viola|other	full_mix	other	native	viola	viola	false	instrument.viola.removed	Viola Removed	Viola_Removed		instrument_target:viola	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_viola_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_viola_mvsep_config.yaml; native_signature=viola|other; backend_primary=viola; backend_target=viola; reviewed_contexts=full_mix
mdx:bs_mega_53stem_violin_mvsep	BandSplit Roformer — Mega Violin Only (53 Stems) · MVSep	violin|other	full_mix	violin	native	violin	violin	true	instrument.violin	Violin	Violin		instrument_target:violin	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_violin_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_violin_mvsep_config.yaml; native_signature=violin|other; backend_primary=violin; backend_target=violin; reviewed_contexts=full_mix
mdx:bs_mega_53stem_violin_mvsep	BandSplit Roformer — Mega Violin Only (53 Stems) · MVSep	violin|other	full_mix	other	native	violin	violin	false	instrument.violin.removed	Violin Removed	Violin_Removed		instrument_target:violin	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_violin_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_violin_mvsep_config.yaml; native_signature=violin|other; backend_primary=violin; backend_target=violin; reviewed_contexts=full_mix
mdx:bs_mega_53stem_vocal_mvsep	BandSplit Roformer — Mega Vocals Only (53 Stems) · MVSep	vocal|other	full_mix	vocal	native	vocal	vocal	true	vocal.vocals	Vocals	Vocals	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_vocal_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_vocal_mvsep_config.yaml; native_signature=vocal|other; backend_primary=vocal; backend_target=vocal; reviewed_contexts=full_mix
mdx:bs_mega_53stem_vocal_mvsep	BandSplit Roformer — Mega Vocals Only (53 Stems) · MVSep	vocal|other	full_mix	other	native	vocal	vocal	false	mix.instrumental	Instrumental	Instrumental	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_vocal_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_vocal_mvsep_config.yaml; native_signature=vocal|other; backend_primary=vocal; backend_target=vocal; reviewed_contexts=full_mix
mdx:bs_mega_53stem_wind-chimes_mvsep	BandSplit Roformer — Mega Wind Chimes Only (53 Stems) · MVSep	wind-chimes|other	full_mix	wind-chimes	native	wind-chimes	wind-chimes	true	instrument.wind_chimes	Wind Chimes	Wind_Chimes		instrument_target:wind_chimes	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_wind-chimes_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_wind-chimes_mvsep_config.yaml; native_signature=wind-chimes|other; backend_primary=wind-chimes; backend_target=wind-chimes; reviewed_contexts=full_mix
mdx:bs_mega_53stem_wind-chimes_mvsep	BandSplit Roformer — Mega Wind Chimes Only (53 Stems) · MVSep	wind-chimes|other	full_mix	other	native	wind-chimes	wind-chimes	false	instrument.wind_chimes.removed	Wind Chimes Removed	Wind_Chimes_Removed		instrument_target:wind_chimes	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_wind-chimes_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_wind-chimes_mvsep_config.yaml; native_signature=wind-chimes|other; backend_primary=wind-chimes; backend_target=wind-chimes; reviewed_contexts=full_mix
mdx:bs_mega_53stem_wind_mvsep	BandSplit Roformer — Mega Wind Only (53 Stems) · MVSep	wind|other	full_mix	wind	native	wind	wind	true	instrument.wind	Wind	Wind		instrument_target:wind	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_wind_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_wind_mvsep_config.yaml; native_signature=wind|other; backend_primary=wind; backend_target=wind; reviewed_contexts=full_mix
mdx:bs_mega_53stem_wind_mvsep	BandSplit Roformer — Mega Wind Only (53 Stems) · MVSep	wind|other	full_mix	other	native	wind	wind	false	instrument.wind.removed	Wind Removed	Wind_Removed		instrument_target:wind	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_wind_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_wind_mvsep_config.yaml; native_signature=wind|other; backend_primary=wind; backend_target=wind; reviewed_contexts=full_mix
mdx:bs_mega_53stem_woodwind_mvsep	BandSplit Roformer — Mega Woodwind Only (53 Stems) · MVSep	woodwind|other	full_mix	woodwind	native	woodwind	woodwind	true	instrument.woodwind	Woodwinds	Woodwinds		instrument_target:woodwind	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_woodwind_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_woodwind_mvsep_config.yaml; native_signature=woodwind|other; backend_primary=woodwind; backend_target=woodwind; reviewed_contexts=full_mix
mdx:bs_mega_53stem_woodwind_mvsep	BandSplit Roformer — Mega Woodwind Only (53 Stems) · MVSep	woodwind|other	full_mix	other	native	woodwind	woodwind	false	instrument.woodwind.removed	Woodwinds Removed	Woodwinds_Removed		instrument_target:woodwind	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mega_53stem_woodwind_mvsep; source=mvsepless; metadata_source=bundled_yaml:bs_mega_53stem_woodwind_mvsep_config.yaml; native_signature=woodwind|other; backend_primary=woodwind; backend_target=woodwind; reviewed_contexts=full_mix
mdx:bs_mid_side1_gilliaaan	BandSplit Roformer — Mid-Side v1 · Gilliaaan	center|wide	full_mix	center	native	center	center	true	spatial.center	Center	Center	pair.center_side	spatial	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mid_side1_gilliaaan; source=mvsepless; metadata_source=bundled_yaml:bs_mid_side1_gilliaaan_config.yaml; native_signature=center|wide; backend_primary=center; backend_target=center; reviewed_contexts=full_mix
mdx:bs_mid_side1_gilliaaan	BandSplit Roformer — Mid-Side v1 · Gilliaaan	center|wide	full_mix	wide	native	center	center	false	spatial.side	Side	Side	pair.center_side	spatial	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mid_side1_gilliaaan; source=mvsepless; metadata_source=bundled_yaml:bs_mid_side1_gilliaaan_config.yaml; native_signature=center|wide; backend_primary=center; backend_target=center; reviewed_contexts=full_mix
mdx:bs_mid_side2_gilliaaan	BandSplit Roformer — Mid-Side v2 · Gilliaaan	center|wide	full_mix	center	native	center	center	true	spatial.center	Center	Center	pair.center_side	spatial	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mid_side2_gilliaaan; source=mvsepless; metadata_source=bundled_yaml:bs_mid_side2_gilliaaan_config.yaml; native_signature=center|wide; backend_primary=center; backend_target=center; reviewed_contexts=full_mix
mdx:bs_mid_side2_gilliaaan	BandSplit Roformer — Mid-Side v2 · Gilliaaan	center|wide	full_mix	wide	native	center	center	false	spatial.side	Side	Side	pair.center_side	spatial	reviewed_manifest	reviewed	catalogue_id=mdx:bs_mid_side2_gilliaaan; source=mvsepless; metadata_source=bundled_yaml:bs_mid_side2_gilliaaan_config.yaml; native_signature=center|wide; backend_primary=center; backend_target=center; reviewed_contexts=full_mix
mdx:bs_neo_inst_beta	BandSplit Roformer — Instrumental Beta · neoculture	vocals|other	full_mix	vocals	native	other	other	false	vocal.vocals	Vocals	Vocals	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_neo_inst_beta; source=mvsepless; metadata_source=bundled_yaml:bs_neo_inst_beta_config.yaml; native_signature=vocals|other; backend_primary=other; backend_target=other; reviewed_contexts=full_mix
mdx:bs_neo_inst_beta	BandSplit Roformer — Instrumental Beta · neoculture	vocals|other	full_mix	other	native	other	other	true	mix.instrumental	Instrumental	Instrumental	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_neo_inst_beta; source=mvsepless; metadata_source=bundled_yaml:bs_neo_inst_beta_config.yaml; native_signature=vocals|other; backend_primary=other; backend_target=other; reviewed_contexts=full_mix
mdx:bs_orch2_xlancer	BandSplit Roformer — Orchestra v2 · Xlance	orch|other	full_mix	orch	native	orch	orch	true	instrument.orch	Orchestra	Orchestra		instrument_target:orch	reviewed_manifest	reviewed	catalogue_id=mdx:bs_orch2_xlancer; source=mvsepless; metadata_source=bundled_yaml:bs_orch_xlancer_config.yaml; native_signature=orch|other; backend_primary=orch; backend_target=orch; reviewed_contexts=full_mix
mdx:bs_orch2_xlancer	BandSplit Roformer — Orchestra v2 · Xlance	orch|other	full_mix	other	native	orch	orch	false	instrument.orch.removed	Orchestra Removed	Orchestra_Removed		instrument_target:orch	reviewed_manifest	reviewed	catalogue_id=mdx:bs_orch2_xlancer; source=mvsepless; metadata_source=bundled_yaml:bs_orch_xlancer_config.yaml; native_signature=orch|other; backend_primary=orch; backend_target=orch; reviewed_contexts=full_mix
mdx:bs_orch_xlancer	BandSplit Roformer — Orchestra v1 · Xlance	orch|other	full_mix	orch	native	orch	orch	true	instrument.orch	Orchestra	Orchestra		instrument_target:orch	reviewed_manifest	reviewed	catalogue_id=mdx:bs_orch_xlancer; source=mvsepless; metadata_source=bundled_yaml:bs_orch_xlancer_config.yaml; native_signature=orch|other; backend_primary=orch; backend_target=orch; reviewed_contexts=full_mix
mdx:bs_orch_xlancer	BandSplit Roformer — Orchestra v1 · Xlance	orch|other	full_mix	other	native	orch	orch	false	instrument.orch.removed	Orchestra Removed	Orchestra_Removed		instrument_target:orch	reviewed_manifest	reviewed	catalogue_id=mdx:bs_orch_xlancer; source=mvsepless; metadata_source=bundled_yaml:bs_orch_xlancer_config.yaml; native_signature=orch|other; backend_primary=orch; backend_target=orch; reviewed_contexts=full_mix
mdx:bs_other_viperx	BandSplit Roformer — Other · ViperX	vocals|other	full_mix	vocals	native	other	other	false	vocal.vocals	Vocals	Vocals	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_other_viperx; source=mvsepless; metadata_source=bundled_yaml:bs_other_viperx_config.yaml; native_signature=vocals|other; backend_primary=other; backend_target=other; reviewed_contexts=full_mix
mdx:bs_other_viperx	BandSplit Roformer — Other · ViperX	vocals|other	full_mix	other	native	other	other	true	mix.instrumental	Instrumental	Instrumental	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:bs_other_viperx; source=mvsepless; metadata_source=bundled_yaml:bs_other_viperx_config.yaml; native_signature=vocals|other; backend_primary=other; backend_target=other; reviewed_contexts=full_mix
mdx:bs_perc2_xlancer	BandSplit Roformer — Percussion v2 · Xlance	percussion|other	full_mix	percussion	native	percussion	percussion	true	instrument.percussion	Percussion	Percussion		instrument_target:percussion	reviewed_manifest	reviewed	catalogue_id=mdx:bs_perc2_xlancer; source=mvsepless; metadata_source=bundled_yaml:bs_perc2_xlancer_config.yaml; native_signature=percussion|other; backend_primary=percussion; backend_target=percussion; reviewed_contexts=full_mix
mdx:bs_perc2_xlancer	BandSplit Roformer — Percussion v2 · Xlance	percussion|other	full_mix	other	native	percussion	percussion	false	instrument.percussion.removed	Percussion Removed	Percussion_Removed		instrument_target:percussion	reviewed_manifest	reviewed	catalogue_id=mdx:bs_perc2_xlancer; source=mvsepless; metadata_source=bundled_yaml:bs_perc2_xlancer_config.yaml; native_signature=percussion|other; backend_primary=percussion; backend_target=percussion; reviewed_contexts=full_mix
mdx:bs_perc_xlancer	BandSplit Roformer — Percussion v1 · Xlance	percussion|other	full_mix	percussion	native	percussion	percussion	true	instrument.percussion	Percussion	Percussion		instrument_target:percussion	reviewed_manifest	reviewed	catalogue_id=mdx:bs_perc_xlancer; source=mvsepless; metadata_source=bundled_yaml:bs_perc_xlancer_config.yaml; native_signature=percussion|other; backend_primary=percussion; backend_target=percussion; reviewed_contexts=full_mix
mdx:bs_perc_xlancer	BandSplit Roformer — Percussion v1 · Xlance	percussion|other	full_mix	other	native	percussion	percussion	false	instrument.percussion.removed	Percussion Removed	Percussion_Removed		instrument_target:percussion	reviewed_manifest	reviewed	catalogue_id=mdx:bs_perc_xlancer; source=mvsepless; metadata_source=bundled_yaml:bs_perc_xlancer_config.yaml; native_signature=percussion|other; backend_primary=percussion; backend_target=percussion; reviewed_contexts=full_mix
mdx:bs_pope_4stem_09072026_aname	BandSplit PolarFormer — 09-07-2026 (4 Stems) · Aname	vocals|other|drums|bass	full_mix	vocals	native	vocals		true	vocal.vocals	Vocals	Vocals		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:bs_pope_4stem_09072026_aname; source=mvsepless; metadata_source=bundled_yaml:bs_pope_4stem_09072026_aname_config.yaml; native_signature=vocals|other|drums|bass; backend_primary=vocals; backend_target=; reviewed_contexts=full_mix
mdx:bs_pope_4stem_09072026_aname	BandSplit PolarFormer — 09-07-2026 (4 Stems) · Aname	vocals|other|drums|bass	full_mix	other	native	vocals		false	residual.other	Residual	Residual		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:bs_pope_4stem_09072026_aname; source=mvsepless; metadata_source=bundled_yaml:bs_pope_4stem_09072026_aname_config.yaml; native_signature=vocals|other|drums|bass; backend_primary=vocals; backend_target=; reviewed_contexts=full_mix
mdx:bs_pope_4stem_09072026_aname	BandSplit PolarFormer — 09-07-2026 (4 Stems) · Aname	vocals|other|drums|bass	full_mix	drums	native	vocals		false	instrument.drums	Drums	Drums		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:bs_pope_4stem_09072026_aname; source=mvsepless; metadata_source=bundled_yaml:bs_pope_4stem_09072026_aname_config.yaml; native_signature=vocals|other|drums|bass; backend_primary=vocals; backend_target=; reviewed_contexts=full_mix
mdx:bs_pope_4stem_09072026_aname	BandSplit PolarFormer — 09-07-2026 (4 Stems) · Aname	vocals|other|drums|bass	full_mix	bass	native	vocals		false	instrument.bass	Bass	Bass		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:bs_pope_4stem_09072026_aname; source=mvsepless; metadata_source=bundled_yaml:bs_pope_4stem_09072026_aname_config.yaml; native_signature=vocals|other|drums|bass; backend_primary=vocals; backend_target=; reviewed_contexts=full_mix
mdx:bs_pope_4stem_aname	BandSplit PolarFormer — Lazy Bat (4 Stems) · Aname	vocals|other|drums|bass	full_mix	vocals	native	vocals		true	vocal.vocals	Vocals	Vocals		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:bs_pope_4stem_aname; source=mvsepless; metadata_source=bundled_yaml:bs_pope_4stem_aname_config.yaml; native_signature=vocals|other|drums|bass; backend_primary=vocals; backend_target=; reviewed_contexts=full_mix
mdx:bs_pope_4stem_aname	BandSplit PolarFormer — Lazy Bat (4 Stems) · Aname	vocals|other|drums|bass	full_mix	other	native	vocals		false	residual.other	Residual	Residual		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:bs_pope_4stem_aname; source=mvsepless; metadata_source=bundled_yaml:bs_pope_4stem_aname_config.yaml; native_signature=vocals|other|drums|bass; backend_primary=vocals; backend_target=; reviewed_contexts=full_mix
mdx:bs_pope_4stem_aname	BandSplit PolarFormer — Lazy Bat (4 Stems) · Aname	vocals|other|drums|bass	full_mix	drums	native	vocals		false	instrument.drums	Drums	Drums		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:bs_pope_4stem_aname; source=mvsepless; metadata_source=bundled_yaml:bs_pope_4stem_aname_config.yaml; native_signature=vocals|other|drums|bass; backend_primary=vocals; backend_target=; reviewed_contexts=full_mix
mdx:bs_pope_4stem_aname	BandSplit PolarFormer — Lazy Bat (4 Stems) · Aname	vocals|other|drums|bass	full_mix	bass	native	vocals		false	instrument.bass	Bass	Bass		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:bs_pope_4stem_aname; source=mvsepless; metadata_source=bundled_yaml:bs_pope_4stem_aname_config.yaml; native_signature=vocals|other|drums|bass; backend_primary=vocals; backend_target=; reviewed_contexts=full_mix
